Driver,LapNumber,LapTime,Compound,TyreLife,Position,Time,PitInTime,PittedThisLap,LapSeconds,PersonalDelta,CumSeconds,Interval
COL,56.0,0 days 00:01:17.930000,HARD,26.0,6.0,0 days 02:17:08.504000,,False,77.93,1.1210000000000093,8228.504,34.00500000000102
COL,57.0,0 days 00:01:16.511000,HARD,27.0,6.0,0 days 02:18:25.015000,,False,76.511,-1.4190000000000111,8305.015,35.5059999999994
COL,58.0,0 days 00:01:16.368000,HARD,28.0,6.0,0 days 02:19:41.383000,,False,76.368,-0.14300000000000068,8381.383,37.115999999999985
COL,59.0,0 days 00:01:16.087000,HARD,29.0,6.0,0 days 02:20:57.470000,,False,76.087,-0.2809999999999917,8457.47,37.9479999999985
COL,60.0,0 days 00:01:16.190000,HARD,30.0,6.0,0 days 02:22:13.660000,,False,76.19,0.10299999999999443,8533.66,39.1299999999992
COL,61.0,0 days 00:01:18.473000,HARD,31.0,6.0,0 days 02:23:32.133000,,False,78.473,2.2830000000000013,8612.133,42.55400000000009
COL,62.0,0 days 00:01:15.765000,HARD,32.0,6.0,0 days 02:24:47.898000,,False,75.765,-2.7079999999999984,8687.898,15.322999999998501
COL,63.0,0 days 00:01:16.286000,HARD,33.0,6.0,0 days 02:26:04.184000,,False,76.286,0.5210000000000008,8764.184,12.065999999998894
COL,64.0,0 days 00:01:16.045000,HARD,34.0,6.0,0 days 02:27:20.229000,,False,76.045,-0.24099999999999966,8840.229,12.711999999999534
COL,65.0,0 days 00:01:15.980000,HARD,35.0,6.0,0 days 02:28:36.209000,,False,75.98,-0.06499999999999773,8916.209,13.682000000000698
COL,66.0,0 days 00:01:16.141000,HARD,36.0,6.0,0 days 02:29:52.350000,,False,76.141,0.16100000000000136,8992.35,13.593000000000757
COL,67.0,0 days 00:01:15.462000,HARD,37.0,6.0,0 days 02:31:07.812000,,False,75.462,-0.679000000000002,9067.812,14.477000000000771
GAS,1.0,0 days 00:01:35.442000,MEDIUM,1.0,12.0,0 days 01:04:07.986000,,False,95.442,,3847.986,0.1479999999996835
GAS,2.0,0 days 00:01:26.222000,MEDIUM,2.0,11.0,0 days 01:05:34.208000,,False,86.222,-9.219999999999999,3934.208,1.8299999999999272
GAS,3.0,0 days 00:01:20.561000,MEDIUM,3.0,11.0,0 days 01:06:54.769000,,False,80.561,-5.660999999999987,4014.769,0.806999999999789
GAS,4.0,0 days 00:01:20.937000,MEDIUM,4.0,11.0,0 days 01:08:15.706000,,False,80.937,0.37599999999999056,4095.706,0.11200000000008004
GAS,5.0,0 days 00:01:20.946000,MEDIUM,5.0,11.0,0 days 01:09:36.652000,,False,80.946,0.009000000000000341,4176.652,0.6769999999996799
GAS,6.0,0 days 00:01:19.779000,MEDIUM,6.0,10.0,0 days 01:10:56.431000,,False,79.779,-1.1670000000000016,4256.431,2.0229999999992287
GAS,7.0,0 days 00:01:19.013000,MEDIUM,7.0,10.0,0 days 01:12:15.444000,,False,79.013,-0.7659999999999911,4335.444,1.4060000000008586
GAS,8.0,0 days 00:01:18.469000,MEDIUM,8.0,10.0,0 days 01:13:33.913000,,False,78.469,-0.5440000000000111,4413.913,0.9849999999996726
GAS,9.0,0 days 00:01:17.916000,MEDIUM,9.0,10.0,0 days 01:14:51.829000,,False,77.916,-0.5529999999999973,4491.829,0.8079999999999927
GAS,10.0,0 days 00:01:17.790000,MEDIUM,10.0,10.0,0 days 01:16:09.619000,,False,77.79,-0.12599999999999056,4569.619,0.668999999999869
GAS,11.0,0 days 00:01:18.575000,MEDIUM,11.0,10.0,0 days 01:17:28.194000,,False,78.575,0.7849999999999966,4648.194,0.13300000000072032
GAS,12.0,0 days 00:01:19.019000,MEDIUM,12.0,10.0,0 days 01:18:47.213000,,False,79.019,0.4440000000000026,4727.213,2.2839999999996508
GAS,13.0,0 days 00:01:19.232000,MEDIUM,13.0,10.0,0 days 01:20:06.445000,,False,79.232,0.21299999999999386,4806.445,3.8359999999993306
GAS,14.0,0 days 00:01:18.013000,MEDIUM,14.0,10.0,0 days 01:21:24.458000,,False,78.013,-1.218999999999994,4884.458,5.0479999999997744
GAS,15.0,0 days 00:01:17.595000,MEDIUM,15.0,9.0,0 days 01:22:42.053000,,False,77.595,-0.41800000000000637,4962.053,8.787000000000262
GAS,16.0,0 days 00:01:17.569000,MEDIUM,16.0,9.0,0 days 01:23:59.622000,,False,77.569,-0.02599999999999625,5039.622,8.555000000000291
GAS,17.0,0 days 00:01:17.633000,MEDIUM,17.0,9.0,0 days 01:25:17.255000,,False,77.633,0.06399999999999295,5117.255,8.608000000000175
GAS,18.0,0 days 00:01:17.456000,MEDIUM,18.0,9.0,0 days 01:26:34.711000,,False,77.456,-0.1769999999999925,5194.711,8.515000000000327
GAS,19.0,0 days 00:01:17.419000,MEDIUM,19.0,9.0,0 days 01:27:52.130000,,False,77.419,-0.03700000000000614,5272.13,8.381000000000313
GAS,20.0,0 days 00:01:17.507000,MEDIUM,20.0,9.0,0 days 01:29:09.637000,,False,77.507,0.08800000000000807,5349.637,8.011999999999716
GAS,21.0,0 days 00:01:17.774000,MEDIUM,21.0,9.0,0 days 01:30:27.411000,,False,77.774,0.2669999999999959,5427.411,7.944000000000415
GAS,22.0,0 days 00:01:17.432000,MEDIUM,22.0,9.0,0 days 01:31:44.843000,,False,77.432,-0.34199999999999875,5504.843,7.891999999999825
GAS,23.0,0 days 00:01:18.091000,MEDIUM,23.0,9.0,0 days 01:33:02.934000,,False,78.091,0.6589999999999918,5582.934,8.355000000000473
GAS,24.0,0 days 00:01:17.292000,MEDIUM,24.0,9.0,0 days 01:34:20.226000,,False,77.292,-0.7989999999999924,5660.226,8.183999999999287
GAS,25.0,0 days 00:01:17.319000,MEDIUM,25.0,9.0,0 days 01:35:37.545000,,False,77.319,0.027000000000001023,5737.545,7.75
GAS,26.0,0 days 00:01:17.098000,MEDIUM,26.0,9.0,0 days 01:36:54.643000,,False,77.098,-0.22100000000000364,5814.643,7.279000000000451
GAS,27.0,0 days 00:01:17.050000,MEDIUM,27.0,9.0,0 days 01:38:11.693000,,False,77.05,-0.04800000000000182,5891.693,6.945999999999913
GAS,28.0,0 days 00:01:16.981000,MEDIUM,28.0,9.0,0 days 01:39:28.674000,,False,76.981,-0.06900000000000261,5968.674,6.394000000000233
GAS,29.0,0 days 00:01:16.867000,MEDIUM,29.0,9.0,0 days 01:40:45.541000,,False,76.867,-0.11399999999999011,6045.541,5.996000000000095
GAS,30.0,0 days 00:01:52.733000,MEDIUM,30.0,8.0,0 days 01:42:38.274000,0 days 01:42:14.245000,True,112.733,35.866,6158.274,7.411000000000058
GAS,31.0,0 days 00:01:44.736000,HARD,1.0,8.0,0 days 01:44:23.010000,,False,104.736,-7.997,6263.01,3.9149999999999636
GAS,32.0,0 days 00:01:20.704000,HARD,2.0,8.0,0 days 01:45:43.714000,,False,80.704,-24.03200000000001,6343.714,3.3710000000000946
GAS,33.0,0 days 00:01:18.117000,HARD,3.0,8.0,0 days 01:47:01.831000,,False,78.117,-2.586999999999989,6421.831,3.055000000000291
GAS,34.0,0 days 00:01:17.469000,HARD,4.0,8.0,0 days 01:48:19.300000,,False,77.469,-0.6480000000000103,6499.3,2.3469999999997526
GAS,35.0,0 days 00:01:17.389000,HARD,5.0,8.0,0 days 01:49:36.689000,,False,77.389,-0.0799999999999983,6576.689,2.3659999999999854
GAS,36.0,0 days 00:01:17.233000,HARD,6.0,9.0,0 days 01:50:53.922000,,False,77.233,-0.1559999999999917,6653.922,0.5319999999992433
GAS,37.0,0 days 00:01:16.922000,HARD,7.0,9.0,0 days 01:52:10.844000,,False,76.922,-0.31100000000000705,6730.844,1.0929999999998472
GAS,38.0,0 days 00:01:18.909000,HARD,8.0,9.0,0 days 01:53:29.753000,,False,78.909,1.987000000000009,6809.753,3.9879999999993743
GAS,39.0,0 days 00:01:16.835000,HARD,9.0,8.0,0 days 01:54:46.588000,,False,76.835,-2.0740000000000123,6886.588,4.261999999999716
GAS,40.0,0 days 00:01:16.585000,HARD,10.0,8.0,0 days 01:56:03.173000,,False,76.585,-0.25,6963.173,3.375
GAS,41.0,0 days 00:01:16.395000,HARD,11.0,8.0,0 days 01:57:19.568000,,False,76.395,-0.18999999999999773,7039.568,2.761000000000422
GAS,42.0,0 days 00:01:16.245000,HARD,12.0,8.0,0 days 01:58:35.813000,,False,76.245,-0.14999999999999147,7115.813,2.2880000000004657
GAS,43.0,0 days 00:01:16.219000,HARD,13.0,8.0,0 days 01:59:52.032000,,False,76.219,-0.02600000000001046,7192.032,1.9090000000005602
GAS,44.0,0 days 00:01:17.859000,HARD,14.0,8.0,0 days 02:01:09.891000,,False,77.859,1.6400000000000006,7269.891,3.081999999999425
GAS,45.0,0 days 00:01:33.480000,HARD,15.0,8.0,0 days 02:02:43.371000,,False,93.48,15.62100000000001,7363.371,3.0020000000004075
GAS,46.0,0 days 00:01:16.888000,HARD,16.0,8.0,0 days 02:04:00.259000,,False,76.888,-16.592,7440.259,1.5510000000003856
GAS,47.0,0 days 00:01:18.366000,HARD,17.0,8.0,0 days 02:05:18.625000,,False,78.366,1.4779999999999944,7518.625,3.032000000000153
GAS,48.0,0 days 00:01:17.589000,HARD,18.0,8.0,0 days 02:06:36.214000,,False,77.589,-0.777000000000001,7596.214,3.768000000000029
GAS,49.0,0 days 00:01:16.686000,HARD,19.0,8.0,0 days 02:07:52.900000,,False,76.686,-0.9029999999999916,7672.9,1.2579999999998108
GAS,50.0,0 days 00:01:16.065000,HARD,20.0,8.0,0 days 02:09:08.965000,,False,76.065,-0.6210000000000093,7748.965,1.1770000000005894
GAS,51.0,0 days 00:01:21.545000,HARD,21.0,8.0,0 days 02:10:30.510000,,False,81.545,5.480000000000004,7830.51,0.8960000000006403
GAS,52.0,0 days 00:01:43.810000,HARD,22.0,8.0,0 days 02:12:14.320000,,False,103.81,22.265,7934.32,2.056999999999789
GAS,53.0,0 days 00:01:21.624000,HARD,23.0,8.0,0 days 02:13:35.944000,,False,81.624,-22.186000000000007,8015.944,1.061000000000604
GAS,54.0,0 days 00:01:16.366000,HARD,24.0,8.0,0 days 02:14:52.310000,,False,76.366,-5.257999999999996,8092.31,1.0960000000004584
GAS,55.0,0 days 00:01:15.863000,HARD,25.0,8.0,0 days 02:16:08.173000,,False,75.863,-0.5030000000000001,8168.173,0.8789999999999054
GAS,56.0,0 days 00:01:15.861000,HARD,26.0,8.0,0 days 02:17:24.034000,,False,75.861,-0.001999999999995339,8244.034,0.7999999999992724
GAS,57.0,0 days 00:01:15.785000,HARD,27.0,8.0,0 days 02:18:39.819000,,False,75.785,-0.07600000000000762,8319.819,0.7789999999986321
GAS,58.0,0 days 00:01:15.983000,HARD,28.0,8.0,0 days 02:19:55.802000,,False,75.983,0.1980000000000075,8395.802,0.6589999999996508
GAS,59.0,0 days 00:01:15.752000,HARD,29.0,8.0,0 days 02:21:11.554000,,False,75.752,-0.23100000000000875,8471.554,0.8070000000006985
GAS,60.0,0 days 00:01:15.927000,HARD,30.0,8.0,0 days 02:22:27.481000,,False,75.927,0.17500000000001137,8547.481,0.5820000000003347
GAS,61.0,0 days 00:01:15.895000,HARD,31.0,8.0,0 days 02:23:43.376000,,False,75.895,-0.03200000000001069,8623.376,0.4960000000010041
GAS,62.0,0 days 00:01:16.121000,HARD,32.0,8.0,0 days 02:24:59.497000,,False,76.121,0.2259999999999991,8699.497,0.5999999999985448
GAS,63.0,0 days 00:01:15.821000,HARD,33.0,8.0,0 days 02:26:15.318000,,False,75.821,-0.29999999999999716,8775.318,0.3649999999997817
GAS,64.0,0 days 00:01:16.853000,HARD,34.0,8.0,0 days 02:27:32.171000,,False,76.853,1.0319999999999965,8852.171,0.363999999999578
GAS,65.0,0 days 00:01:18.473000,HARD,35.0,8.0,0 days 02:28:50.644000,,False,78.473,1.6200000000000045,8930.644,0.9750000000003638
GAS,66.0,0 days 00:01:16.840000,HARD,36.0,8.0,0 days 02:30:07.484000,,False,76.84,-1.6329999999999956,9007.484,1.3739999999997963
GAS,67.0,0 days 00:01:15.390000,HARD,37.0,8.0,0 days 02:31:22.874000,,False,75.39,-1.4500000000000028,9082.874,0.33699999999953434
HAD,1.0,0 days 00:01:31.557000,SOFT,5.0,7.0,0 days 01:04:04.101000,,False,91.557,,3844.101,1.1040000000002692
HAD,2.0,0 days 00:01:20.676000,SOFT,6.0,6.0,0 days 01:05:24.777000,,False,80.676,-10.881,3924.777,1.4290000000000873
HAD,3.0,0 days 00:01:19.281000,SOFT,7.0,6.0,0 days 01:06:44.058000,,False,79.281,-1.394999999999996,4004.058,1.1860000000001492
HAD,4.0,0 days 00:01:18.960000,SOFT,8.0,6.0,0 days 01:08:03.018000,,False,78.96,-0.32100000000001216,4083.018,1.5100000000002183
HAD,5.0,0 days 00:01:17.913000,SOFT,9.0,6.0,0 days 01:09:20.931000,,False,77.913,-1.046999999999997,4160.931,1.6149999999997817
HAD,6.0,0 days 00:01:17.838000,SOFT,10.0,6.0,0 days 01:10:38.769000,,False,77.838,-0.07500000000000284,4238.769,2.1090000000003783
HAD,7.0,0 days 00:01:17.164000,SOFT,11.0,6.0,0 days 01:11:55.933000,,False,77.164,-0.6739999999999924,4315.933,2.082999999999629
HAD,8.0,0 days 00:01:16.882000,SOFT,12.0,6.0,0 days 01:13:12.815000,,False,76.882,-0.2819999999999965,4392.815,2.326000000000022
HAD,9.0,0 days 00:01:16.898000,SOFT,13.0,6.0,0 days 01:14:29.713000,,False,76.898,0.015999999999991132,4469.713,2.744999999999891
HAD,10.0,0 days 00:01:16.362000,SOFT,14.0,6.0,0 days 01:15:46.075000,,False,76.362,-0.5360000000000014,4546.075,2.63799999999992
HAD,11.0,0 days 00:01:16.222000,SOFT,15.0,6.0,0 days 01:17:02.297000,,False,76.222,-0.14000000000000057,4622.297,2.632999999999811
HAD,12.0,0 days 00:01:16.662000,SOFT,16.0,6.0,0 days 01:18:18.959000,,False,76.662,0.44000000000001194,4698.959,3.0770000000002256
HAD,13.0,0 days 00:01:17.060000,SOFT,17.0,6.0,0 days 01:19:36.019000,,False,77.06,0.39799999999999613,4776.019,3.3079999999999927
HAD,14.0,0 days 00:01:17.466000,SOFT,18.0,6.0,0 days 01:20:53.485000,,False,77.466,0.4059999999999917,4853.485,0.5720000000001164
HAD,15.0,0 days 00:01:16.841000,SOFT,19.0,6.0,0 days 01:22:10.326000,,False,76.841,-0.625,4930.326,0.6559999999999491
HAD,16.0,0 days 00:01:16.537000,SOFT,20.0,6.0,0 days 01:23:26.863000,,False,76.537,-0.30399999999998784,5006.863,0.6100000000005821
HAD,17.0,0 days 00:01:16.499000,SOFT,21.0,6.0,0 days 01:24:43.362000,,False,76.499,-0.038000000000010914,5083.362,0.5560000000004948
HAD,18.0,0 days 00:01:16.732000,SOFT,22.0,6.0,0 days 01:26:00.094000,,False,76.732,0.2330000000000041,5160.094,0.7030000000004293
HAD,19.0,0 days 00:01:16.475000,SOFT,23.0,6.0,0 days 01:27:16.569000,,False,76.475,-0.257000000000005,5236.569,0.8280000000004293
HAD,20.0,0 days 00:01:16.515000,SOFT,24.0,6.0,0 days 01:28:33.084000,,False,76.515,0.04000000000000625,5313.084,1.0630000000001019
HAD,21.0,0 days 00:01:16.282000,SOFT,25.0,6.0,0 days 01:29:49.366000,,False,76.282,-0.2330000000000041,5389.366,1.081000000000131
HAD,22.0,0 days 00:01:16.322000,SOFT,26.0,6.0,0 days 01:31:05.688000,,False,76.322,0.04000000000000625,5465.688,1.3119999999998981
HAD,23.0,0 days 00:01:16.176000,SOFT,27.0,6.0,0 days 01:32:21.864000,,False,76.176,-0.1460000000000008,5541.864,1.2089999999998327
HAD,24.0,0 days 00:01:16.427000,SOFT,28.0,6.0,0 days 01:33:38.291000,,False,76.427,0.2510000000000048,5618.291,1.5399999999999636
HAD,25.0,0 days 00:01:16.560000,SOFT,29.0,6.0,0 days 01:34:54.851000,,False,76.56,0.13299999999999557,5694.851,1.8539999999993597
HAD,26.0,0 days 00:01:16.153000,SOFT,30.0,6.0,0 days 01:36:11.004000,,False,76.153,-0.4069999999999965,5771.004,1.7280000000000655
HAD,27.0,0 days 00:01:16.318000,SOFT,31.0,6.0,0 days 01:37:27.322000,,False,76.318,0.16499999999999204,5847.322,1.956000000000131
HAD,28.0,0 days 00:01:16.629000,SOFT,32.0,6.0,0 days 01:38:43.951000,,False,76.629,0.31100000000000705,5923.951,2.1239999999997963
HAD,29.0,0 days 00:01:17.093000,SOFT,33.0,6.0,0 days 01:40:01.044000,,False,77.093,0.46399999999999864,6001.044,2.9210000000002765
HAD,30.0,0 days 00:01:22.318000,SOFT,34.0,5.0,0 days 01:41:23.362000,,False,82.318,5.224999999999994,6083.362,5.15099999999984
HAD,31.0,0 days 00:01:57.518000,SOFT,35.0,4.0,0 days 01:43:20.880000,0 days 01:42:57.689000,True,117.518,35.2,6200.88,3.118999999999687
HAD,32.0,0 days 00:01:36.382000,MEDIUM,1.0,4.0,0 days 01:44:57.262000,,False,96.382,-21.135999999999996,6297.262,3.0900000000001455
HAD,33.0,0 days 00:01:18.694000,MEDIUM,2.0,4.0,0 days 01:46:15.956000,,False,78.694,-17.688000000000002,6375.956,3.8090000000001965
HAD,34.0,0 days 00:01:17.350000,MEDIUM,3.0,4.0,0 days 01:47:33.306000,,False,77.35,-1.3440000000000083,6453.306,4.660999999999149
HAD,35.0,0 days 00:01:16.482000,MEDIUM,4.0,4.0,0 days 01:48:49.788000,,False,76.482,-0.867999999999995,6529.788,5.370999999999185
HAD,36.0,0 days 00:01:16.026000,MEDIUM,5.0,4.0,0 days 01:50:05.814000,,False,76.026,-0.45600000000000307,6605.814,5.747000000000298
HAD,37.0,0 days 00:01:15.459000,MEDIUM,6.0,4.0,0 days 01:51:21.273000,,False,75.459,-0.5669999999999931,6681.273,5.9210000000002765
HAD,38.0,0 days 00:01:15.412000,MEDIUM,7.0,4.0,0 days 01:52:36.685000,,False,75.412,-0.046999999999997044,6756.685,5.780000000000655
HAD,39.0,0 days 00:01:16.512000,MEDIUM,8.0,5.0,0 days 01:53:53.197000,,False,76.512,1.0999999999999943,6833.197,0.4970000000002983
HAD,40.0,0 days 00:01:16.248000,MEDIUM,9.0,5.0,0 days 01:55:09.445000,,False,76.248,-0.2639999999999958,6909.445,1.1369999999997162
HAD,41.0,0 days 00:01:15.615000,MEDIUM,10.0,5.0,0 days 01:56:25.060000,,False,75.615,-0.6330000000000098,6985.06,1.1400000000003274
HAD,42.0,0 days 00:01:15.781000,MEDIUM,11.0,5.0,0 days 01:57:40.841000,,False,75.781,0.16600000000001103,7060.841,1.2590000000000146
HAD,43.0,0 days 00:01:15.463000,MEDIUM,12.0,5.0,0 days 01:58:56.304000,,False,75.463,-0.31800000000001205,7136.304,1.2020000000002256
HAD,44.0,0 days 00:01:15.749000,MEDIUM,13.0,5.0,0 days 02:00:12.053000,,False,75.749,0.28600000000000136,7212.053,1.5820000000003347
HAD,45.0,0 days 00:01:15.361000,MEDIUM,14.0,5.0,0 days 02:01:27.414000,,False,75.361,-0.387999999999991,7287.414,1.5630000000001019
HAD,46.0,0 days 00:01:31.100000,MEDIUM,15.0,5.0,0 days 02:02:58.514000,,False,91.1,15.73899999999999,7378.514,0.8680000000003929
HAD,47.0,0 days 00:01:16.888000,MEDIUM,16.0,5.0,0 days 02:04:15.402000,,False,76.888,-14.211999999999989,7455.402,2.395999999999731
HAD,48.0,0 days 00:01:15.575000,MEDIUM,17.0,5.0,0 days 02:05:30.977000,,False,75.575,-1.3130000000000024,7530.977,2.3679999999994834
HAD,49.0,0 days 00:01:15.673000,MEDIUM,18.0,5.0,0 days 02:06:46.650000,,False,75.673,0.09799999999999898,7606.65,2.342999999999847
HAD,50.0,0 days 00:01:15.566000,MEDIUM,19.0,5.0,0 days 02:08:02.216000,,False,75.566,-0.10699999999999932,7682.216,2.4760000000005675
HAD,51.0,0 days 00:01:15.511000,MEDIUM,20.0,5.0,0 days 02:09:17.727000,,False,75.511,-0.05500000000000682,7757.727,0.8670000000001892
HAD,52.0,0 days 00:01:50.309000,MEDIUM,21.0,5.0,0 days 02:11:08.036000,0 days 02:10:34.905000,True,110.309,34.798,7868.036,27.939000000000306
HAD,53.0,0 days 00:01:37.681000,SOFT,5.0,5.0,0 days 02:12:45.717000,,False,97.681,-12.628,7965.717,18.353000000000065
HAD,54.0,0 days 00:01:17.624000,SOFT,6.0,5.0,0 days 02:14:03.341000,,False,77.624,-20.057000000000002,8043.341,18.0600000000004
HAD,55.0,0 days 00:01:15.995000,SOFT,7.0,5.0,0 days 02:15:19.336000,,False,75.995,-1.6289999999999907,8119.336,17.445999999999913
HAD,56.0,0 days 00:01:15.163000,SOFT,8.0,5.0,0 days 02:16:34.499000,,False,75.163,-0.8320000000000078,8194.499,16.636999999999716
HAD,57.0,0 days 00:01:15.010000,SOFT,9.0,5.0,0 days 02:17:49.509000,,False,75.01,-0.1529999999999916,8269.509,15.772000000000844
HAD,58.0,0 days 00:01:14.758000,SOFT,10.0,5.0,0 days 02:19:04.267000,,False,74.758,-0.25200000000000955,8344.267,14.55999999999949
HAD,59.0,0 days 00:01:15.255000,SOFT,11.0,5.0,0 days 02:20:19.522000,,False,75.255,0.4969999999999999,8419.522,13.834000000000742
HAD,60.0,0 days 00:01:15.008000,SOFT,12.0,5.0,0 days 02:21:34.530000,,False,75.008,-0.2469999999999999,8494.53,13.29200000000128
HAD,61.0,0 days 00:01:15.049000,SOFT,13.0,5.0,0 days 02:22:49.579000,,False,75.049,0.04100000000001103,8569.579,12.943999999999505
HAD,62.0,0 days 00:01:42.996000,SOFT,14.0,5.0,0 days 02:24:32.575000,0 days 02:23:59.361000,True,102.996,27.94699999999999,8672.575,40.365999999999985
HAD,63.0,0 days 00:01:19.543000,SOFT,15.0,5.0,0 days 02:25:52.118000,,False,79.543,-23.45299999999999,8752.118,43.99200000000019
HAD,64.0,0 days 00:01:15.399000,SOFT,16.0,5.0,0 days 02:27:07.517000,,False,75.399,-4.1440000000000055,8827.517,42.73999999999978
HAD,65.0,0 days 00:01:15.010000,SOFT,17.0,5.0,0 days 02:28:22.527000,,False,75.01,-0.3889999999999958,8902.527,41.27800000000025
HAD,66.0,0 days 00:01:16.230000,SOFT,18.0,5.0,0 days 02:29:38.757000,,False,76.23,1.2199999999999989,8978.757,40.297999999998865
HAD,67.0,0 days 00:01:14.578000,SOFT,19.0,5.0,0 days 02:30:53.335000,,False,74.578,-1.652000000000001,9053.335,38.40799999999945
HAM,1.0,0 days 00:01:28.522000,SOFT,4.0,4.0,0 days 01:04:01.066000,,False,88.522,,3841.066,0.556999999999789
HAM,2.0,0 days 00:01:20.670000,SOFT,5.0,3.0,0 days 01:05:21.736000,,False,80.67,-7.852000000000004,3921.736,0.30199999999967986
HAM,3.0,0 days 00:01:19.708000,SOFT,6.0,3.0,0 days 01:06:41.444000,,False,79.708,-0.9620000000000033,4001.444,0.5900000000001455
HAM,4.0,0 days 00:01:17.993000,SOFT,7.0,3.0,0 days 01:07:59.437000,,False,77.993,-1.7150000000000034,4079.437,0.63799999999992
HAM,5.0,0 days 00:01:17.455000,SOFT,8.0,3.0,0 days 01:09:16.892000,,False,77.455,-0.5379999999999967,4156.892,1.0590000000001965
HAM,6.0,0 days 00:01:17.014000,SOFT,9.0,3.0,0 days 01:10:33.906000,,False,77.014,-0.4410000000000025,4233.906,0.8590000000003783
HAM,7.0,0 days 00:01:16.982000,SOFT,10.0,3.0,0 days 01:11:50.888000,,False,76.982,-0.031999999999996476,4310.888,0.9679999999998472
HAM,8.0,0 days 00:01:16.661000,SOFT,11.0,3.0,0 days 01:13:07.549000,,False,76.661,-0.32099999999999795,4387.549,1.5820000000003347
HAM,9.0,0 days 00:01:17.920000,SOFT,12.0,4.0,0 days 01:14:25.469000,,False,77.92,1.2590000000000003,4465.469,0.7929999999996653
HAM,10.0,0 days 00:01:16.420000,SOFT,13.0,4.0,0 days 01:15:41.889000,,False,76.42,-1.5,4541.889,0.7539999999999054
HAM,11.0,0 days 00:01:16.463000,SOFT,14.0,4.0,0 days 01:16:58.352000,,False,76.463,0.042999999999992156,4618.352,0.7200000000002547
HAM,12.0,0 days 00:01:16.227000,SOFT,15.0,4.0,0 days 01:18:14.579000,,False,76.227,-0.23599999999999,4694.579,0.5949999999993452
HAM,13.0,0 days 00:01:16.482000,SOFT,16.0,4.0,0 days 01:19:31.061000,,False,76.482,0.25499999999999545,4771.061,0.5450000000000728
HAM,14.0,0 days 00:01:16.398000,SOFT,17.0,4.0,0 days 01:20:47.459000,,False,76.398,-0.08400000000000318,4847.459,0.5709999999999127
HAM,15.0,0 days 00:01:16.259000,SOFT,18.0,4.0,0 days 01:22:03.718000,,False,76.259,-0.1389999999999958,4923.718,0.6559999999999491
HAM,16.0,0 days 00:01:16.007000,SOFT,19.0,4.0,0 days 01:23:19.725000,,False,76.007,-0.25199999999999534,4999.725,0.5309999999999491
HAM,17.0,0 days 00:01:16.068000,SOFT,20.0,4.0,0 days 01:24:35.793000,,False,76.068,0.06099999999999284,5075.793,0.5109999999995125
HAM,18.0,0 days 00:01:16.171000,SOFT,21.0,4.0,0 days 01:25:51.964000,,False,76.171,0.10300000000000864,5151.964,0.6760000000003856
HAM,19.0,0 days 00:01:16.064000,SOFT,22.0,4.0,0 days 01:27:08.028000,,False,76.064,-0.10700000000001353,5228.028,0.5370000000002619
HAM,20.0,0 days 00:01:15.961000,SOFT,23.0,4.0,0 days 01:28:23.989000,,False,75.961,-0.10299999999999443,5303.989,0.3179999999993015
HAM,21.0,0 days 00:01:16.853000,SOFT,24.0,4.0,0 days 01:29:40.842000,,False,76.853,0.8919999999999959,5380.842,0.42699999999967986
HAM,22.0,0 days 00:01:20.199000,SOFT,25.0,4.0,0 days 01:31:01.041000,,False,80.199,3.3460000000000036,5461.041,4.78899999999976
HAM,23.0,0 days 00:01:16.484000,SOFT,26.0,4.0,0 days 01:32:17.525000,,False,76.484,-3.7150000000000034,5537.525,5.0109999999995125
HAM,24.0,0 days 00:01:16.503000,SOFT,27.0,4.0,0 days 01:33:34.028000,,False,76.503,0.019000000000005457,5614.028,4.643000000000029
HAM,25.0,0 days 00:01:16.404000,SOFT,28.0,4.0,0 days 01:34:50.432000,,False,76.404,-0.09900000000000375,5690.432,4.623999999999796
HAM,26.0,0 days 00:01:16.433000,SOFT,29.0,4.0,0 days 01:36:06.865000,,False,76.433,0.029000000000010573,5766.865,4.721999999999753
HAM,27.0,0 days 00:01:16.415000,SOFT,30.0,4.0,0 days 01:37:23.280000,,False,76.415,-0.018000000000000682,5843.28,4.875
HAM,28.0,0 days 00:01:16.180000,SOFT,31.0,4.0,0 days 01:38:39.460000,,False,76.18,-0.23499999999999943,5919.46,4.9539999999997235
HAM,29.0,0 days 00:01:16.374000,SOFT,32.0,4.0,0 days 01:39:55.834000,,False,76.374,0.1939999999999884,5995.834,5.072999999999411
HAM,30.0,0 days 00:01:18.973000,SOFT,33.0,3.0,0 days 01:41:14.807000,,False,78.973,2.5990000000000038,6074.807,8.036000000000058
HAM,31.0,0 days 00:02:02.954000,SOFT,34.0,3.0,0 days 01:43:17.761000,0 days 01:42:53.424000,True,122.954,43.980999999999995,6197.761,11.88800000000083
HAM,32.0,0 days 00:01:36.411000,MEDIUM,1.0,3.0,0 days 01:44:54.172000,,False,96.411,-26.542999999999992,6294.172,7.956999999999425
HAM,33.0,0 days 00:01:17.975000,MEDIUM,2.0,3.0,0 days 01:46:12.147000,,False,77.975,-18.436000000000007,6372.147,7.61200000000008
HAM,34.0,0 days 00:01:16.498000,MEDIUM,3.0,3.0,0 days 01:47:28.645000,,False,76.498,-1.4769999999999897,6448.645,7.050000000000182
