Driver,LapNumber,LapTime,Compound,TyreLife,Position,Time,PitInTime,PittedThisLap,TrackStatus,LapSeconds,PersonalDelta,CumSeconds,Interval
HUL,77.0,0 days 00:01:16.490000,SOFT,10.0,9.0,0 days 03:18:08.705000,,False,1,76.49,-0.24399999999999977,11888.705,0.521999999999025
HUL,78.0,0 days 00:01:16.511000,SOFT,11.0,9.0,0 days 03:19:25.216000,,False,1,76.511,0.021000000000000796,11965.216,0.6400000000012369
LAW,1.0,0 days 00:01:31.318000,MEDIUM,1.0,9.0,0 days 00:56:51.184000,,False,12,91.318,,3411.184,0.6890000000003056
LAW,2.0,0 days 00:01:20.669000,MEDIUM,2.0,9.0,0 days 00:58:11.853000,,False,1,80.669,-10.649000000000001,3491.853,0.6739999999999782
LAW,3.0,0 days 00:01:20.394000,MEDIUM,3.0,9.0,0 days 00:59:32.247000,,False,1,80.394,-0.2749999999999915,3572.247,0.8730000000000473
LAW,4.0,0 days 00:01:19.683000,MEDIUM,4.0,9.0,0 days 01:00:51.930000,,False,1,79.683,-0.7109999999999985,3651.93,1.0650000000000546
LAW,5.0,0 days 00:01:19.307000,MEDIUM,5.0,9.0,0 days 01:02:11.237000,,False,1,79.307,-0.3760000000000048,3731.237,1.3840000000000146
LAW,6.0,0 days 00:01:19.546000,MEDIUM,6.0,9.0,0 days 01:03:30.783000,,False,1,79.546,0.23900000000000432,3810.783,2.6970000000001164
LAW,7.0,0 days 00:01:19.053000,MEDIUM,7.0,9.0,0 days 01:04:49.836000,,False,1,79.053,-0.4930000000000092,3889.836,3.506999999999607
LAW,8.0,0 days 00:01:18.861000,MEDIUM,8.0,9.0,0 days 01:06:08.697000,,False,1,78.861,-0.19199999999999307,3968.697,4.289000000000215
LAW,9.0,0 days 00:01:18.481000,MEDIUM,9.0,9.0,0 days 01:07:27.178000,,False,1,78.481,-0.38000000000000966,4047.178,4.710999999999785
LAW,10.0,0 days 00:01:18.474000,MEDIUM,10.0,9.0,0 days 01:08:45.652000,,False,1,78.474,-0.006999999999990791,4125.652,4.556999999999789
LAW,11.0,0 days 00:01:18.543000,MEDIUM,11.0,9.0,0 days 01:10:04.195000,,False,1,78.543,0.06900000000000261,4204.195,4.686999999999898
LAW,12.0,0 days 00:01:18.483000,MEDIUM,12.0,9.0,0 days 01:11:22.678000,,False,1,78.483,-0.060000000000002274,4282.678,5.44800000000032
LAW,13.0,0 days 00:01:18.515000,MEDIUM,13.0,9.0,0 days 01:12:41.193000,,False,1,78.515,0.031999999999996476,4361.193,5.572000000000116
LAW,14.0,0 days 00:01:18.624000,MEDIUM,14.0,9.0,0 days 01:13:59.817000,,False,1,78.624,0.10899999999999466,4439.817,6.02599999999984
LAW,15.0,0 days 00:01:18.529000,MEDIUM,15.0,9.0,0 days 01:15:18.346000,,False,1,78.529,-0.09499999999999886,4518.346,5.931999999999789
LAW,16.0,0 days 00:01:18.720000,MEDIUM,16.0,9.0,0 days 01:16:37.066000,,False,1,78.72,0.1910000000000025,4597.066,6.014000000000124
LAW,17.0,0 days 00:01:18.793000,MEDIUM,17.0,9.0,0 days 01:17:55.859000,,False,1,78.793,0.0730000000000075,4675.859,6.065000000000509
LAW,18.0,0 days 00:01:18.958000,MEDIUM,18.0,9.0,0 days 01:19:14.817000,,False,1,78.958,0.16499999999999204,4754.817,6.029000000000451
LAW,19.0,0 days 00:01:18.941000,MEDIUM,19.0,9.0,0 days 01:20:33.758000,,False,1,78.941,-0.016999999999995907,4833.758,6.264000000000124
LAW,20.0,0 days 00:01:18.858000,MEDIUM,20.0,9.0,0 days 01:21:52.616000,,False,1,78.858,-0.08299999999999841,4912.616,6.8100000000004
LAW,21.0,0 days 00:01:18.962000,MEDIUM,21.0,9.0,0 days 01:23:11.578000,,False,1,78.962,0.1039999999999992,4991.578,6.706000000000131
LAW,22.0,0 days 00:01:19.047000,MEDIUM,22.0,9.0,0 days 01:24:30.625000,,False,1,79.047,0.08499999999999375,5070.625,7.828000000000429
LAW,23.0,0 days 00:01:19.026000,MEDIUM,23.0,9.0,0 days 01:25:49.651000,,False,1,79.026,-0.021000000000000796,5149.651,8.604999999999563
LAW,24.0,0 days 00:01:18.926000,MEDIUM,24.0,9.0,0 days 01:27:08.577000,,False,1,78.926,-0.09999999999999432,5228.577,8.855000000000473
LAW,25.0,0 days 00:01:18.880000,MEDIUM,25.0,9.0,0 days 01:28:27.457000,,False,1,78.88,-0.04600000000000648,5307.457,9.419000000000779
LAW,26.0,0 days 00:01:19.062000,MEDIUM,26.0,9.0,0 days 01:29:46.519000,,False,1,79.062,0.18200000000000216,5386.519,10.003000000000611
LAW,27.0,0 days 00:01:19.058000,MEDIUM,27.0,9.0,0 days 01:31:05.577000,,False,1,79.058,-0.003999999999990678,5465.577,10.6850000000004
LAW,28.0,0 days 00:01:18.744000,MEDIUM,28.0,9.0,0 days 01:32:24.321000,,False,1,78.744,-0.31400000000000716,5544.321,10.965000000000146
LAW,29.0,0 days 00:01:18.998000,MEDIUM,29.0,9.0,0 days 01:33:43.319000,,False,1,78.998,0.2540000000000049,5623.319,11.765000000000327
LAW,30.0,0 days 00:01:18.493000,MEDIUM,30.0,9.0,0 days 01:35:01.812000,,False,1,78.493,-0.5050000000000097,5701.812,11.936999999999898
LAW,31.0,0 days 00:01:18.700000,MEDIUM,31.0,9.0,0 days 01:36:20.512000,,False,1,78.7,0.20700000000000784,5780.512,4.234999999999673
LAW,32.0,0 days 00:01:19.291000,MEDIUM,32.0,9.0,0 days 01:37:39.803000,,False,1,79.291,0.590999999999994,5859.803,2.7510000000002037
LAW,33.0,0 days 00:01:21.305000,MEDIUM,33.0,9.0,0 days 01:39:01.108000,,False,1,81.305,2.01400000000001,5941.108,0.6280000000006112
LAW,34.0,0 days 00:01:19.949000,MEDIUM,34.0,9.0,0 days 01:40:21.057000,,False,1,79.949,-1.3560000000000088,6021.057,1.5819999999994252
LAW,35.0,0 days 00:01:18.970000,MEDIUM,35.0,9.0,0 days 01:41:40.027000,,False,1,78.97,-0.9789999999999992,6100.027,2.7669999999998254
LAW,36.0,0 days 00:01:18.634000,MEDIUM,36.0,9.0,0 days 01:42:58.661000,,False,1,78.634,-0.3359999999999985,6178.661,3.694999999999709
LAW,37.0,0 days 00:01:18.602000,MEDIUM,37.0,9.0,0 days 01:44:17.263000,,False,1,78.602,-0.031999999999996476,6257.263,4.3859999999995125
LAW,38.0,0 days 00:01:18.451000,MEDIUM,38.0,9.0,0 days 01:45:35.714000,,False,1,78.451,-0.15100000000001046,6335.714,5.0590000000001965
LAW,39.0,0 days 00:01:18.449000,MEDIUM,39.0,9.0,0 days 01:46:54.163000,,False,1,78.449,-0.001999999999995339,6414.163,6.178999999999178
LAW,40.0,0 days 00:01:18.576000,MEDIUM,40.0,9.0,0 days 01:48:12.739000,,False,1,78.576,0.12699999999999534,6492.739,7.370999999999185
LAW,41.0,0 days 00:01:18.752000,MEDIUM,41.0,9.0,0 days 01:49:31.491000,,False,1,78.752,0.17600000000000193,6571.491,8.731999999999971
LAW,42.0,0 days 00:01:21.090000,MEDIUM,42.0,9.0,0 days 01:50:52.581000,,False,1,81.09,2.338000000000008,6652.581,11.662000000000262
LAW,43.0,0 days 00:01:19.403000,MEDIUM,43.0,9.0,0 days 01:52:11.984000,,False,1,79.403,-1.6869999999999976,6731.984,12.286000000000058
LAW,44.0,0 days 00:01:37.323000,MEDIUM,44.0,9.0,0 days 01:53:49.307000,0 days 01:53:24.402000,True,1,97.323,17.919999999999987,6829.307,30.831999999999425
LAW,45.0,0 days 00:01:24.980000,SOFT,5.0,8.0,0 days 01:55:14.287000,,False,1,84.98,-12.34299999999999,6914.287,25.899000000000342
LAW,46.0,0 days 00:01:18.880000,SOFT,6.0,8.0,0 days 01:56:33.167000,,False,1,78.88,-6.1000000000000085,6993.167,21.136000000000422
LAW,47.0,0 days 00:01:17.982000,SOFT,7.0,8.0,0 days 01:57:51.149000,,False,1,77.982,-0.8979999999999961,7071.149,20.44300000000021
LAW,48.0,0 days 00:01:17.937000,SOFT,8.0,8.0,0 days 01:59:09.086000,,False,1,77.937,-0.045000000000001705,7149.086,20.162000000000262
LAW,49.0,0 days 00:01:17.784000,SOFT,9.0,8.0,0 days 02:00:26.870000,,False,1,77.784,-0.1529999999999916,7226.87,17.22400000000016
LAW,50.0,0 days 00:01:17.257000,SOFT,10.0,8.0,0 days 02:01:44.127000,,False,1,77.257,-0.527000000000001,7304.127,15.556000000000495
LAW,51.0,0 days 00:01:17.506000,SOFT,11.0,8.0,0 days 02:03:01.633000,,False,1,77.506,0.24899999999999523,7381.633,13.713999999999942
LAW,52.0,0 days 00:01:17.705000,SOFT,12.0,8.0,0 days 02:04:19.338000,,False,1,77.705,0.19899999999999807,7459.338,13.469000000000051
LAW,53.0,0 days 00:01:17.812000,SOFT,13.0,8.0,0 days 02:05:37.150000,,False,1,77.812,0.10699999999999932,7537.15,14.225999999999658
LAW,54.0,0 days 00:01:17.528000,SOFT,14.0,8.0,0 days 02:06:54.678000,,False,1,77.528,-0.2839999999999918,7614.678,14.466999999999643
LAW,55.0,0 days 00:01:17.644000,SOFT,15.0,8.0,0 days 02:08:12.322000,,False,1,77.644,0.11599999999999966,7692.322,14.984999999999673
LAW,56.0,0 days 00:01:18.018000,SOFT,16.0,8.0,0 days 02:09:30.340000,,False,1,78.018,0.3739999999999952,7770.34,15.494000000000597
LAW,57.0,0 days 00:01:17.570000,SOFT,17.0,8.0,0 days 02:10:47.910000,,False,1,77.57,-0.4480000000000075,7847.91,15.100999999999658
LAW,58.0,0 days 00:01:18.581000,SOFT,18.0,8.0,0 days 02:12:06.491000,,False,12,78.581,1.01100000000001,7926.491,16.06999999999971
LAW,59.0,0 days 00:01:47.233000,SOFT,19.0,8.0,0 days 02:13:53.724000,,False,24,107.233,28.652,8033.724,21.286000000000058
LAW,60.0,0 days 00:01:54.186000,SOFT,20.0,8.0,0 days 02:15:47.910000,0 days 02:15:28.830000,True,4,114.186,6.953000000000003,8147.91,20.57799999999952
LAW,61.0,0 days 00:01:27.188000,SOFT,21.0,8.0,0 days 02:17:15.098000,,False,4,87.188,-26.998000000000005,8235.098,17.299999999999272
LAW,62.0,0 days 00:01:44.492000,SOFT,22.0,8.0,0 days 02:18:59.590000,,False,4,104.492,17.304000000000002,8339.59,4.031000000000859
LAW,63.0,0 days 00:01:43.665000,SOFT,23.0,8.0,0 days 02:20:43.255000,,False,4,103.665,-0.8269999999999982,8443.255,13.816999999999098
LAW,64.0,0 days 00:01:19.559000,SOFT,24.0,8.0,0 days 02:22:02.814000,,False,4,79.559,-24.10600000000001,8522.814,9.217000000000553
LAW,65.0,0 days 00:01:20.385000,SOFT,25.0,7.0,0 days 02:23:23.199000,,False,412,80.385,0.8260000000000076,8603.199,7.130000000001019
LAW,66.0,0 days 00:01:55.503000,SOFT,26.0,7.0,0 days 02:25:18.702000,0 days 02:24:59.171000,True,24,115.503,35.117999999999995,8718.702,7.897999999999229
LAW,67.0,0 days 00:01:43.746000,SOFT,7.0,7.0,0 days 02:27:02.448000,,False,4,103.746,-11.757000000000005,8822.448,4.917999999999665
LAW,68.0,,SOFT,8.0,7.0,0 days 03:04:36.100000,0 days 02:28:50.794000,True,451,,,11076.1,2.5900000000001455
LAW,69.0,0 days 00:01:35.103000,SOFT,7.0,7.0,0 days 03:06:11.203000,,False,4,95.103,,11171.203,1.782999999999447
LAW,70.0,,SOFT,8.0,7.0,0 days 03:08:52.214000,,False,41,,,11332.214,0.20600000000013097
LAW,71.0,0 days 00:01:28.680000,SOFT,9.0,7.0,0 days 03:10:20.894000,,False,12,88.68,,11420.894,0.9200000000000728
LAW,72.0,0 days 00:01:19.113000,SOFT,10.0,6.0,0 days 03:11:40.007000,,False,1,79.113,-9.567000000000007,11500.007,1.2739999999994325
LAW,73.0,0 days 00:01:17.645000,SOFT,11.0,6.0,0 days 03:12:57.652000,,False,1,77.645,-1.4680000000000035,11577.652,2.230999999999767
LAW,74.0,0 days 00:01:16.396000,SOFT,12.0,6.0,0 days 03:14:14.048000,,False,1,76.396,-1.2489999999999952,11654.048,2.4400000000005093
LAW,75.0,0 days 00:01:16.047000,SOFT,13.0,6.0,0 days 03:15:30.095000,,False,1,76.047,-0.34900000000000375,11730.095,2.2289999999993597
LAW,76.0,0 days 00:01:15.754000,SOFT,14.0,6.0,0 days 03:16:45.849000,,False,1,75.754,-0.29299999999999216,11805.849,2.1669999999994616
LAW,77.0,0 days 00:01:15.893000,SOFT,15.0,6.0,0 days 03:18:01.742000,,False,1,75.893,0.1389999999999958,11881.742,2.213999999999942
LAW,78.0,0 days 00:01:15.963000,SOFT,16.0,6.0,0 days 03:19:17.705000,,False,1,75.963,0.06999999999999318,11957.705,2.3150000000005093
LEC,1.0,0 days 00:01:25.514000,MEDIUM,1.0,3.0,0 days 00:56:45.380000,,False,12,85.514,,3405.38,1.1770000000001346
LEC,2.0,0 days 00:01:18.553000,MEDIUM,2.0,3.0,0 days 00:58:03.933000,,False,1,78.553,-6.9609999999999985,3483.933,0.9850000000001273
LEC,3.0,0 days 00:01:17.793000,MEDIUM,3.0,3.0,0 days 00:59:21.726000,,False,1,77.793,-0.7599999999999909,3561.726,1.099999999999909
LEC,4.0,0 days 00:01:17.470000,MEDIUM,4.0,3.0,0 days 01:00:39.196000,,False,1,77.47,-0.3230000000000075,3639.196,1.4919999999997344
LEC,5.0,0 days 00:01:17.655000,MEDIUM,5.0,3.0,0 days 01:01:56.851000,,False,1,77.655,0.18500000000000227,3716.851,2.088999999999942
LEC,6.0,0 days 00:01:17.740000,MEDIUM,6.0,3.0,0 days 01:03:14.591000,,False,1,77.74,0.08499999999999375,3794.591,3.1289999999999054
LEC,7.0,0 days 00:01:17.338000,MEDIUM,7.0,3.0,0 days 01:04:31.929000,,False,1,77.338,-0.402000000000001,3871.929,3.880000000000109
LEC,8.0,0 days 00:01:16.909000,MEDIUM,8.0,3.0,0 days 01:05:48.838000,,False,1,76.909,-0.42899999999998784,3948.838,3.7840000000001055
LEC,9.0,0 days 00:01:17.188000,MEDIUM,9.0,3.0,0 days 01:07:06.026000,,False,1,77.188,0.27899999999999636,4026.026,4.330999999999676
LEC,10.0,0 days 00:01:16.840000,MEDIUM,10.0,3.0,0 days 01:08:22.866000,,False,1,76.84,-0.347999999999999,4102.866,4.329999999999927
LEC,11.0,0 days 00:01:17.013000,MEDIUM,11.0,3.0,0 days 01:09:39.879000,,False,1,77.013,0.17300000000000182,4179.879,4.207000000000335
LEC,12.0,0 days 00:01:17.560000,MEDIUM,12.0,3.0,0 days 01:10:57.439000,,False,1,77.56,0.546999999999997,4257.439,4.5330000000003565
LEC,13.0,0 days 00:01:17.081000,MEDIUM,13.0,3.0,0 days 01:12:14.520000,,False,1,77.081,-0.4789999999999992,4334.52,4.58600000000024
LEC,14.0,0 days 00:01:17.156000,MEDIUM,14.0,3.0,0 days 01:13:31.676000,,False,1,77.156,0.07500000000000284,4411.676,4.7520000000004075
LEC,15.0,0 days 00:01:17.313000,MEDIUM,15.0,3.0,0 days 01:14:48.989000,,False,1,77.313,0.15699999999999648,4488.989,5.152999999999338
LEC,16.0,0 days 00:01:17.015000,MEDIUM,16.0,3.0,0 days 01:16:06.004000,,False,1,77.015,-0.2980000000000018,4566.004,5.153999999999542
LEC,17.0,0 days 00:01:17.688000,MEDIUM,17.0,3.0,0 days 01:17:23.692000,,False,1,77.688,0.6730000000000018,4643.692,5.6030000000000655
LEC,18.0,0 days 00:01:17.363000,MEDIUM,18.0,3.0,0 days 01:18:41.055000,,False,1,77.363,-0.32500000000000284,4721.055,5.936999999999898
LEC,19.0,0 days 00:01:17.698000,MEDIUM,19.0,3.0,0 days 01:19:58.753000,,False,1,77.698,0.33499999999999375,4798.753,6.363999999999578
LEC,20.0,0 days 00:01:17.219000,MEDIUM,20.0,3.0,0 days 01:21:15.972000,,False,1,77.219,-0.4789999999999992,4875.972,6.463999999999942
LEC,21.0,0 days 00:01:16.881000,MEDIUM,21.0,3.0,0 days 01:22:32.853000,,False,1,76.881,-0.33799999999999386,4952.853,6.269000000000233
LEC,22.0,0 days 00:01:16.971000,MEDIUM,22.0,3.0,0 days 01:23:49.824000,,False,1,76.971,0.09000000000000341,5029.824,5.9909999999999854
LEC,23.0,0 days 00:01:17.884000,MEDIUM,23.0,3.0,0 days 01:25:07.708000,,False,1,77.884,0.9129999999999967,5107.708,6.494999999999891
LEC,24.0,0 days 00:01:16.955000,MEDIUM,24.0,3.0,0 days 01:26:24.663000,,False,1,76.955,-0.929000000000002,5184.663,5.666999999999462
LEC,25.0,0 days 00:01:16.983000,MEDIUM,25.0,3.0,0 days 01:27:41.646000,,False,1,76.983,0.028000000000005798,5261.646,4.916000000000167
LEC,26.0,0 days 00:01:17.021000,MEDIUM,26.0,3.0,0 days 01:28:58.667000,,False,1,77.021,0.0379999999999967,5338.667,3.949000000000524
LEC,27.0,0 days 00:01:17.168000,MEDIUM,27.0,3.0,0 days 01:30:15.835000,,False,1,77.168,0.14700000000000557,5415.835,2.8919999999998254
LEC,28.0,0 days 00:01:17.572000,MEDIUM,28.0,2.0,0 days 01:31:33.407000,,False,1,77.572,0.40399999999999636,5493.407,15.221999999999753
LEC,29.0,0 days 00:01:17.188000,MEDIUM,29.0,2.0,0 days 01:32:50.595000,,False,1,77.188,-0.38400000000000034,5570.595,15.45300000000043
LEC,30.0,0 days 00:01:17.070000,MEDIUM,30.0,2.0,0 days 01:34:07.665000,,False,1,77.07,-0.11800000000000921,5647.665,15.6850000000004
LEC,31.0,0 days 00:01:17.579000,MEDIUM,31.0,2.0,0 days 01:35:25.244000,,False,1,77.579,0.5090000000000003,5725.244,16.646999999999935
LEC,32.0,0 days 00:01:17.919000,MEDIUM,32.0,2.0,0 days 01:36:43.163000,,False,1,77.919,0.3400000000000034,5803.163,17.777999999999338
LEC,33.0,0 days 00:01:17.666000,MEDIUM,33.0,2.0,0 days 01:38:00.829000,,False,1,77.666,-0.2530000000000001,5880.829,18.581999999999425
LEC,34.0,0 days 00:01:17.907000,MEDIUM,34.0,2.0,0 days 01:39:18.736000,,False,1,77.907,0.24099999999999966,5958.736,19.287999999999556
LEC,35.0,0 days 00:01:36.500000,MEDIUM,35.0,3.0,0 days 01:40:55.236000,0 days 01:40:30.549000,True,1,96.5,18.593000000000004,6055.236,6.313000000000102
LEC,36.0,0 days 00:01:23.426000,HARD,1.0,3.0,0 days 01:42:18.662000,,False,1,83.426,-13.073999999999998,6138.662,13.173000000000684
LEC,37.0,0 days 00:01:17.652000,HARD,2.0,3.0,0 days 01:43:36.314000,,False,1,77.652,-5.774000000000001,6216.314,13.391000000000531
LEC,38.0,0 days 00:01:16.872000,HARD,3.0,3.0,0 days 01:44:53.186000,,False,1,76.872,-0.7800000000000011,6293.186,12.886999999999716
LEC,39.0,0 days 00:01:16.569000,HARD,4.0,3.0,0 days 01:46:09.755000,,False,1,76.569,-0.30299999999999727,6369.755,10.984999999999673
LEC,40.0,0 days 00:01:16.564000,HARD,5.0,3.0,0 days 01:47:26.319000,,False,1,76.564,-0.005000000000009663,6446.319,9.865999999999985
LEC,41.0,0 days 00:01:17.872000,HARD,6.0,3.0,0 days 01:48:44.191000,,False,1,77.872,1.308000000000007,6524.191,10.34900000000016
LEC,42.0,0 days 00:01:17.536000,HARD,7.0,3.0,0 days 01:50:01.727000,,False,1,77.536,-0.3359999999999985,6601.727,10.773000000000138
LEC,43.0,0 days 00:01:16.574000,HARD,8.0,3.0,0 days 01:51:18.301000,,False,1,76.574,-0.9620000000000033,6678.301,10.087000000000444
LEC,44.0,0 days 00:01:16.345000,HARD,9.0,3.0,0 days 01:52:34.646000,,False,1,76.345,-0.2289999999999992,6754.646,9.304000000000087
LEC,45.0,0 days 00:01:16.538000,HARD,10.0,3.0,0 days 01:53:51.184000,,False,1,76.538,0.19299999999999784,6831.184,9.048999999999978
LEC,46.0,0 days 00:01:16.271000,HARD,11.0,3.0,0 days 01:55:07.455000,,False,1,76.271,-0.2669999999999959,6907.455,8.662999999999556
LEC,47.0,0 days 00:01:16.037000,HARD,12.0,3.0,0 days 01:56:23.492000,,False,1,76.037,-0.23399999999999466,6983.492,7.8510000000005675
LEC,48.0,0 days 00:01:16.217000,HARD,13.0,3.0,0 days 01:57:39.709000,,False,1,76.217,0.1799999999999926,7059.709,6.878999999999905
LEC,49.0,0 days 00:01:16.195000,HARD,14.0,3.0,0 days 01:58:55.904000,,False,1,76.195,-0.02200000000000557,7135.904,5.886000000000422
LEC,50.0,0 days 00:01:16.211000,HARD,15.0,3.0,0 days 02:00:12.115000,,False,1,76.211,0.016000000000005343,7212.115,5.045000000000073
LEC,51.0,0 days 00:01:16.474000,HARD,16.0,3.0,0 days 02:01:28.589000,,False,1,76.474,0.26300000000000523,7288.589,4.823999999999614
LEC,52.0,0 days 00:01:16.696000,HARD,17.0,3.0,0 days 02:02:45.285000,,False,1,76.696,0.2219999999999942,7365.285,4.858999999999469
LEC,53.0,0 days 00:01:15.964000,HARD,18.0,3.0,0 days 02:04:01.249000,,False,1,75.964,-0.7319999999999993,7441.249,4.145999999999731
LEC,54.0,0 days 00:01:16.150000,HARD,19.0,3.0,0 days 02:05:17.399000,,False,1,76.15,0.18600000000000705,7517.399,3.606999999999971
LEC,55.0,0 days 00:01:16.056000,HARD,20.0,3.0,0 days 02:06:33.455000,,False,1,76.056,-0.0940000000000083,7593.455,2.895999999999731
LEC,56.0,0 days 00:01:17.088000,HARD,21.0,3.0,0 days 02:07:50.543000,,False,1,77.088,1.0319999999999965,7670.543,3.4769999999998618
LEC,57.0,0 days 00:01:16.393000,HARD,22.0,3.0,0 days 02:09:06.936000,,False,1,76.393,-0.6949999999999932,7746.936,3.213999999999942
LEC,58.0,0 days 00:01:16.378000,HARD,23.0,3.0,0 days 02:10:23.314000,,False,1,76.378,-0.015000000000000568,7823.314,2.7150000000001455
LEC,59.0,0 days 00:01:16.476000,HARD,24.0,3.0,0 days 02:11:39.790000,,False,1,76.476,0.09799999999999898,7899.79,2.912999999999556
LEC,60.0,0 days 00:02:01.657000,HARD,25.0,3.0,0 days 02:13:41.447000,0 days 02:13:07.296000,True,124,121.657,45.181,8021.447,8.452000000000226
LEC,61.0,0 days 00:01:55.305000,SOFT,5.0,3.0,0 days 02:15:36.752000,0 days 02:15:17.658000,True,4,115.305,-6.35199999999999,8136.752,3.411000000000058
LEC,62.0,0 days 00:01:34.670000,SOFT,6.0,3.0,0 days 02:17:11.422000,,False,4,94.67,-20.635000000000005,8231.422,5.819999999999709
LEC,63.0,0 days 00:01:46.850000,SOFT,7.0,3.0,0 days 02:18:58.272000,,False,4,106.85,12.179999999999993,8338.272,1.8880000000008295
LEC,64.0,0 days 00:02:04.443000,SOFT,8.0,3.0,0 days 02:21:02.715000,,False,4,124.443,17.593000000000004,8462.715,0.9369999999998981
LEC,65.0,,SOFT,9.0,,0 days 02:27:14.713000,,False,412,,,8834.713,120.16499999999905
LIN,1.0,0 days 00:01:35.957000,MEDIUM,1.0,15.0,0 days 00:56:55.823000,,False,12,95.957,,3415.823,0.7839999999996508
LIN,2.0,0 days 00:01:21.402000,MEDIUM,2.0,15.0,0 days 00:58:17.225000,,False,1,81.402,-14.554999999999993,3497.225,0.681999999999789
LIN,3.0,0 days 00:01:20.628000,MEDIUM,3.0,15.0,0 days 00:59:37.853000,,False,1,80.628,-0.7740000000000009,3577.853,0.831000000000131
LIN,4.0,0 days 00:01:20.116000,MEDIUM,4.0,14.0,0 days 01:00:57.969000,,False,1,80.116,-0.5120000000000005,3657.969,1.5750000000002728
LIN,5.0,0 days 00:01:19.419000,MEDIUM,5.0,14.0,0 days 01:02:17.388000,,False,1,79.419,-0.6970000000000027,3737.388,0.9099999999998545
LIN,6.0,0 days 00:01:19.714000,MEDIUM,6.0,14.0,0 days 01:03:37.102000,,False,1,79.714,0.2950000000000017,3817.102,0.7339999999999236
LIN,7.0,0 days 00:01:19.709000,MEDIUM,7.0,14.0,0 days 01:04:56.811000,,False,1,79.709,-0.0049999999999954525,3896.811,1.0160000000000764
LIN,8.0,0 days 00:01:19.197000,MEDIUM,8.0,14.0,0 days 01:06:16.008000,,False,1,79.197,-0.5120000000000005,3976.008,0.58199999999988
LIN,9.0,0 days 00:01:19.162000,MEDIUM,9.0,14.0,0 days 01:07:35.170000,,False,1,79.162,-0.03499999999999659,4055.17,0.9200000000000728
LIN,10.0,0 days 00:01:19.815000,MEDIUM,10.0,14.0,0 days 01:08:54.985000,,False,1,79.815,0.6529999999999916,4134.985,0.5919999999996435
LIN,11.0,0 days 00:01:18.989000,MEDIUM,11.0,14.0,0 days 01:10:13.974000,,False,1,78.989,-0.8259999999999934,4213.974,0.899000000000342
LIN,12.0,0 days 00:01:19.191000,MEDIUM,12.0,13.0,0 days 01:11:33.165000,,False,1,79.191,0.20199999999999818,4293.165,1.1989999999996144
LIN,13.0,0 days 00:01:18.999000,MEDIUM,13.0,13.0,0 days 01:12:52.164000,,False,1,78.999,-0.19200000000000728,4372.164,1.780999999999949
LIN,14.0,0 days 00:01:18.342000,MEDIUM,14.0,13.0,0 days 01:14:10.506000,,False,1,78.342,-0.6569999999999965,4450.506,1.7710000000006403
LIN,15.0,0 days 00:01:18.411000,MEDIUM,15.0,13.0,0 days 01:15:28.917000,,False,1,78.411,0.06900000000000261,4528.917,1.373000000000502
LIN,16.0,0 days 00:01:18.552000,MEDIUM,16.0,13.0,0 days 01:16:47.469000,,False,1,78.552,0.14100000000000534,4607.469,1.431999999999789
LIN,17.0,0 days 00:01:19.406000,MEDIUM,17.0,13.0,0 days 01:18:06.875000,,False,1,79.406,0.8539999999999992,4686.875,2.6109999999998763
LIN,18.0,0 days 00:01:18.528000,MEDIUM,18.0,13.0,0 days 01:19:25.403000,,False,1,78.528,-0.8780000000000001,4765.403,2.4630000000006476
LIN,19.0,0 days 00:01:18.440000,MEDIUM,19.0,13.0,0 days 01:20:43.843000,,False,1,78.44,-0.08800000000000807,4843.843,2.207999999999629
LIN,20.0,0 days 00:01:18.485000,MEDIUM,20.0,13.0,0 days 01:22:02.328000,,False,1,78.485,0.045000000000001705,4922.328,1.9329999999999927
LIN,21.0,0 days 00:01:18.458000,MEDIUM,21.0,13.0,0 days 01:23:20.786000,,False,1,78.458,-0.027000000000001023,5000.786,1.6829999999999927
LIN,22.0,0 days 00:01:18.683000,MEDIUM,22.0,13.0,0 days 01:24:39.469000,,False,1,78.683,0.22500000000000853,5079.469,1.5820000000003347
LIN,23.0,0 days 00:01:18.741000,MEDIUM,23.0,13.0,0 days 01:25:58.210000,,False,1,78.741,0.057999999999992724,5158.21,1.1959999999999127
LIN,24.0,0 days 00:01:19.012000,MEDIUM,24.0,13.0,0 days 01:27:17.222000,,False,1,79.012,0.2710000000000008,5237.222,1.1210000000000946
LIN,25.0,0 days 00:01:19.152000,MEDIUM,25.0,13.0,0 days 01:28:36.374000,,False,1,79.152,0.14000000000000057,5316.374,1.1350000000002183
LIN,26.0,0 days 00:01:19.134000,MEDIUM,26.0,13.0,0 days 01:29:55.508000,,False,1,79.134,-0.018000000000000682,5395.508,1.1480000000001382
LIN,27.0,0 days 00:01:19.287000,MEDIUM,27.0,13.0,0 days 01:31:14.795000,,False,1,79.287,0.1530000000000058,5474.795,1.2550000000001091
LIN,28.0,0 days 00:01:19.018000,MEDIUM,28.0,13.0,0 days 01:32:33.813000,,False,1,79.018,-0.26900000000000546,5553.813,1.5190000000002328
LIN,29.0,0 days 00:01:20.515000,MEDIUM,29.0,13.0,0 days 01:33:54.328000,,False,1,80.515,1.4969999999999999,5634.328,2.1970000000001164
