Driver,LapNumber,LapTime,Compound,TyreLife,Position,Time,PitInTime,PittedThisLap,LapSeconds,PersonalDelta,CumSeconds,Interval
HAM,29.0,0 days 00:01:20.633000,MEDIUM,2.0,6.0,0 days 01:34:22.845000,,False,80.633,-19.224000000000004,5662.845,1.893000000000029
HAM,30.0,0 days 00:01:20.910000,MEDIUM,3.0,5.0,0 days 01:35:43.755000,,False,80.91,0.277000000000001,5743.755,2.6419999999998254
HAM,31.0,0 days 00:01:20.725000,MEDIUM,4.0,5.0,0 days 01:37:04.480000,,False,80.725,-0.18500000000000227,5824.48,0.5139999999992142
HAM,32.0,0 days 00:01:20.855000,MEDIUM,5.0,4.0,0 days 01:38:25.335000,,False,80.855,0.13000000000000966,5905.335,8.198999999999614
HAM,33.0,0 days 00:01:21.077000,MEDIUM,6.0,4.0,0 days 01:39:46.412000,,False,81.077,0.2219999999999942,5986.412,6.427000000000589
HAM,34.0,0 days 00:01:20.954000,MEDIUM,7.0,4.0,0 days 01:41:07.366000,,False,80.954,-0.12300000000000466,6067.366,4.265999999999622
HAM,35.0,0 days 00:01:21.151000,MEDIUM,8.0,3.0,0 days 01:42:28.517000,,False,81.151,0.19700000000000273,6148.517,7.050999999999476
HAM,36.0,0 days 00:01:21.227000,MEDIUM,9.0,3.0,0 days 01:43:49.744000,,False,81.227,0.07600000000000762,6229.744,1.1229999999995925
HAM,37.0,0 days 00:01:20.979000,MEDIUM,10.0,2.0,0 days 01:45:10.723000,,False,80.979,-0.24800000000000466,6310.723,0.14000000000032742
HAM,38.0,0 days 00:01:21.360000,MEDIUM,11.0,1.0,0 days 01:46:32.083000,,False,81.36,0.3810000000000002,6392.083,0.0
HAM,39.0,0 days 00:01:21.859000,MEDIUM,12.0,1.0,0 days 01:47:53.942000,,False,81.859,0.4989999999999952,6473.942,0.0
HAM,40.0,0 days 00:01:21.679000,MEDIUM,13.0,1.0,0 days 01:49:15.621000,,False,81.679,-0.1799999999999926,6555.621,0.0
HAM,41.0,0 days 00:01:50.885000,MEDIUM,14.0,1.0,0 days 01:51:06.506000,0 days 01:51:03.817000,True,110.885,29.206000000000003,6666.506,0.0
HAM,42.0,0 days 00:01:41.055000,HARD,1.0,1.0,0 days 01:52:47.561000,,False,101.055,-9.829999999999998,6767.561,0.0
HAM,43.0,0 days 00:01:20.314000,HARD,2.0,1.0,0 days 01:54:07.875000,,False,80.314,-20.741000000000014,6847.875,0.0
HAM,44.0,0 days 00:01:20.122000,HARD,3.0,1.0,0 days 01:55:27.997000,,False,80.122,-0.19199999999999307,6927.997,0.0
HAM,45.0,0 days 00:01:20.129000,HARD,4.0,1.0,0 days 01:56:48.126000,,False,80.129,0.007000000000005002,7008.126,0.0
HAM,46.0,0 days 00:01:20.369000,HARD,5.0,1.0,0 days 01:58:08.495000,,False,80.369,0.23999999999999488,7088.495,0.0
HAM,47.0,0 days 00:01:20.182000,HARD,6.0,1.0,0 days 01:59:28.677000,,False,80.182,-0.1869999999999976,7168.677,0.0
HAM,48.0,0 days 00:01:20.313000,HARD,7.0,1.0,0 days 02:00:48.990000,,False,80.313,0.13100000000000023,7248.99,0.0
HAM,49.0,0 days 00:01:20.880000,HARD,8.0,1.0,0 days 02:02:09.870000,,False,80.88,0.5669999999999931,7329.87,0.0
HAM,50.0,0 days 00:01:20.293000,HARD,9.0,1.0,0 days 02:03:30.163000,,False,80.293,-0.5869999999999891,7410.163,0.0
HAM,51.0,0 days 00:01:20.987000,HARD,10.0,1.0,0 days 02:04:51.150000,,False,80.987,0.6939999999999884,7491.15,0.0
HAM,52.0,0 days 00:01:20.771000,HARD,11.0,1.0,0 days 02:06:11.921000,,False,80.771,-0.21599999999999397,7571.921,0.0
HAM,53.0,0 days 00:01:21.266000,HARD,12.0,1.0,0 days 02:07:33.187000,,False,81.266,0.49500000000000455,7653.187,0.0
HAM,54.0,0 days 00:01:20.980000,HARD,13.0,1.0,0 days 02:08:54.167000,,False,80.98,-0.28600000000000136,7734.167,0.0
HAM,55.0,0 days 00:01:21.064000,HARD,14.0,1.0,0 days 02:10:15.231000,,False,81.064,0.08399999999998897,7815.231,0.0
HAM,56.0,0 days 00:01:21.083000,HARD,15.0,1.0,0 days 02:11:36.314000,,False,81.083,0.019000000000005457,7896.314,0.0
HAM,57.0,0 days 00:01:21.413000,HARD,16.0,1.0,0 days 02:12:57.727000,,False,81.413,0.3299999999999983,7977.727,0.0
HAM,58.0,0 days 00:01:21.502000,HARD,17.0,1.0,0 days 02:14:19.229000,,False,81.502,0.08899999999999864,8059.229,0.0
HAM,59.0,0 days 00:01:21.111000,HARD,18.0,1.0,0 days 02:15:40.340000,,False,81.111,-0.39099999999999113,8140.34,0.0
HAM,60.0,0 days 00:01:21.170000,HARD,19.0,1.0,0 days 02:17:01.510000,,False,81.17,0.0589999999999975,8221.51,0.0
HAM,61.0,0 days 00:01:21.406000,HARD,20.0,1.0,0 days 02:18:22.916000,,False,81.406,0.2360000000000042,8302.916,0.0
HAM,62.0,0 days 00:01:21.374000,HARD,21.0,1.0,0 days 02:19:44.290000,,False,81.374,-0.03200000000001069,8384.29,0.0
HAM,63.0,0 days 00:01:43.064000,HARD,22.0,1.0,0 days 02:21:27.354000,,False,103.064,21.689999999999998,8487.354,0.0
HAM,64.0,0 days 00:01:47.326000,HARD,23.0,1.0,0 days 02:23:14.680000,,False,107.326,4.2620000000000005,8594.68,0.0
HAM,65.0,0 days 00:01:32.659000,HARD,24.0,1.0,0 days 02:24:47.339000,,False,92.659,-14.666999999999987,8687.339,0.0
HAM,66.0,0 days 00:01:22.105000,HARD,25.0,1.0,0 days 02:26:09.444000,,False,82.105,-10.554000000000002,8769.444,0.0
HUL,1.0,0 days 00:01:30.923000,SOFT,1.0,10.0,0 days 00:55:12.262000,,False,90.923,,3312.262,0.32100000000036744
HUL,2.0,0 days 00:01:23.447000,SOFT,2.0,9.0,0 days 00:56:35.709000,,False,83.447,-7.475999999999999,3395.709,0.5139999999996689
HUL,3.0,0 days 00:01:24,SOFT,3.0,9.0,0 days 00:57:59.709000,,False,84.0,0.5529999999999973,3479.709,0.7739999999998872
HUL,4.0,0 days 00:01:23.806000,SOFT,4.0,9.0,0 days 00:59:23.515000,,False,83.806,-0.19400000000000261,3563.515,0.7119999999999891
HUL,5.0,0 days 00:01:24.387000,SOFT,5.0,9.0,0 days 01:00:47.902000,,False,84.387,0.5810000000000031,3647.902,0.724999999999909
HUL,6.0,0 days 00:01:25.236000,SOFT,6.0,9.0,0 days 01:02:13.138000,,False,85.236,0.8490000000000038,3733.138,0.7579999999998108
HUL,7.0,0 days 00:01:25.328000,SOFT,7.0,9.0,0 days 01:03:38.466000,,False,85.328,0.09199999999999875,3818.466,1.3029999999998836
HUL,8.0,0 days 00:01:25.106000,SOFT,8.0,9.0,0 days 01:05:03.572000,,False,85.106,-0.2220000000000084,3903.572,1.099999999999909
HUL,9.0,0 days 00:01:25.099000,SOFT,9.0,9.0,0 days 01:06:28.671000,,False,85.099,-0.006999999999990791,3988.671,1.013999999999669
HUL,10.0,0 days 00:01:25.451000,SOFT,10.0,9.0,0 days 01:07:54.122000,,False,85.451,0.35199999999998965,4074.122,1.1759999999999309
HUL,11.0,0 days 00:01:25.387000,SOFT,11.0,8.0,0 days 01:09:19.509000,,False,85.387,-0.06399999999999295,4159.509,12.27099999999973
HUL,12.0,0 days 00:01:25.745000,SOFT,12.0,8.0,0 days 01:10:45.254000,,False,85.745,0.3580000000000041,4245.254,4.770999999999731
HUL,13.0,0 days 00:01:29.911000,SOFT,13.0,9.0,0 days 01:12:15.165000,0 days 01:12:12.256000,True,89.911,4.165999999999997,4335.165,2.0479999999997744
HUL,14.0,0 days 00:01:44.738000,HARD,1.0,15.0,0 days 01:13:59.903000,,False,104.738,14.826999999999998,4439.903,2.0570000000006985
HUL,15.0,0 days 00:01:24.779000,HARD,2.0,13.0,0 days 01:15:24.682000,,False,84.779,-19.959000000000003,4524.682,1.1499999999996362
HUL,16.0,0 days 00:01:24.126000,HARD,3.0,12.0,0 days 01:16:48.808000,,False,84.126,-0.6529999999999916,4608.808,1.7290000000002692
HUL,17.0,0 days 00:01:24.467000,HARD,4.0,12.0,0 days 01:18:13.275000,,False,84.467,0.340999999999994,4693.275,1.26299999999992
HUL,18.0,0 days 00:01:24.879000,HARD,5.0,11.0,0 days 01:19:38.154000,,False,84.879,0.41200000000000614,4778.154,0.8140000000003056
HUL,19.0,0 days 00:01:23.954000,HARD,6.0,11.0,0 days 01:21:02.108000,,False,83.954,-0.9250000000000114,4862.108,0.7430000000003929
HUL,20.0,0 days 00:01:24.238000,HARD,7.0,11.0,0 days 01:22:26.346000,,False,84.238,0.284000000000006,4946.346,0.9109999999991487
HUL,21.0,0 days 00:01:24.071000,HARD,8.0,11.0,0 days 01:23:50.417000,,False,84.071,-0.1670000000000016,5030.417,0.9050000000006548
HUL,22.0,0 days 00:01:24.026000,HARD,9.0,10.0,0 days 01:25:14.443000,,False,84.026,-0.045000000000001705,5114.443,0.6050000000004729
HUL,23.0,0 days 00:01:24.338000,HARD,10.0,10.0,0 days 01:26:38.781000,,False,84.338,0.3119999999999976,5198.781,0.49399999999968713
HUL,24.0,0 days 00:01:25.260000,HARD,11.0,10.0,0 days 01:28:04.041000,,False,85.26,0.9220000000000113,5284.041,0.7240000000001601
HUL,25.0,0 days 00:01:24.607000,HARD,12.0,10.0,0 days 01:29:28.648000,,False,84.607,-0.6530000000000058,5368.648,0.8360000000002401
HUL,26.0,0 days 00:01:24.672000,HARD,13.0,10.0,0 days 01:30:53.320000,,False,84.672,0.06499999999999773,5453.32,0.5670000000000073
HUL,27.0,0 days 00:01:24.773000,HARD,14.0,10.0,0 days 01:32:18.093000,,False,84.773,0.10099999999999909,5538.093,0.657999999999447
HUL,28.0,0 days 00:01:25.105000,HARD,15.0,10.0,0 days 01:33:43.198000,,False,85.105,0.33200000000000784,5623.198,0.875
HUL,29.0,0 days 00:01:35.736000,HARD,16.0,12.0,0 days 01:35:18.934000,0 days 01:35:15.503000,True,95.736,10.631,5718.934,8.36200000000008
LAW,1.0,0 days 00:01:30.071000,MEDIUM,1.0,8.0,0 days 00:55:11.410000,,False,90.071,,3311.41,0.7100000000000364
LAW,2.0,0 days 00:01:23.785000,MEDIUM,2.0,8.0,0 days 00:56:35.195000,,False,83.785,-6.286000000000001,3395.195,1.61200000000008
LAW,3.0,0 days 00:01:23.740000,MEDIUM,3.0,8.0,0 days 00:57:58.935000,,False,83.74,-0.045000000000001705,3478.935,2.701999999999771
LAW,4.0,0 days 00:01:23.868000,MEDIUM,4.0,8.0,0 days 00:59:22.803000,,False,83.868,0.1280000000000001,3562.803,3.655999999999949
LAW,5.0,0 days 00:01:24.374000,MEDIUM,5.0,8.0,0 days 01:00:47.177000,,False,84.374,0.5060000000000002,3647.177,4.967000000000098
LAW,6.0,0 days 00:01:25.203000,MEDIUM,6.0,8.0,0 days 01:02:12.380000,,False,85.203,0.8290000000000077,3732.38,6.335000000000036
LAW,7.0,0 days 00:01:24.783000,MEDIUM,7.0,8.0,0 days 01:03:37.163000,,False,84.783,-0.4200000000000017,3817.163,8.016000000000076
LAW,8.0,0 days 00:01:25.309000,MEDIUM,8.0,8.0,0 days 01:05:02.472000,,False,85.309,0.5259999999999962,3902.472,8.2800000000002
LAW,9.0,0 days 00:01:25.185000,MEDIUM,9.0,8.0,0 days 01:06:27.657000,,False,85.185,-0.12399999999999523,3987.657,8.917000000000371
LAW,10.0,0 days 00:01:25.289000,MEDIUM,10.0,8.0,0 days 01:07:52.946000,,False,85.289,0.1039999999999992,4072.946,9.804999999999836
LAW,11.0,0 days 00:01:29.068000,MEDIUM,11.0,10.0,0 days 01:09:22.014000,0 days 01:09:19.384000,True,89.068,3.7789999999999964,4162.014,0.7039999999997235
LAW,12.0,0 days 00:01:46.877000,HARD,1.0,18.0,0 days 01:11:08.891000,,False,106.877,17.808999999999997,4268.891,6.964999999999236
LAW,13.0,0 days 00:01:24.085000,HARD,2.0,17.0,0 days 01:12:32.976000,,False,84.085,-22.792,4352.976,0.6769999999996799
LAW,14.0,0 days 00:01:24.870000,HARD,3.0,14.0,0 days 01:13:57.846000,,False,84.87,0.7850000000000108,4437.846,4.119999999999891
LAW,15.0,0 days 00:01:24.567000,HARD,4.0,11.0,0 days 01:15:22.413000,,False,84.567,-0.3030000000000115,4522.413,4.8419999999996435
LAW,16.0,0 days 00:01:24.406000,HARD,5.0,10.0,0 days 01:16:46.819000,,False,84.406,-0.16099999999998715,4606.819,2.7630000000008295
LAW,17.0,0 days 00:01:25.193000,HARD,6.0,11.0,0 days 01:18:12.012000,,False,85.193,0.7869999999999919,4692.012,1.2489999999997963
LAW,18.0,0 days 00:01:25.328000,HARD,7.0,10.0,0 days 01:19:37.340000,,False,85.328,0.13500000000000512,4777.34,5.640000000000327
LAW,19.0,0 days 00:01:24.025000,HARD,8.0,10.0,0 days 01:21:01.365000,,False,84.025,-1.3029999999999973,4861.365,7.442000000000007
LAW,20.0,0 days 00:01:24.070000,HARD,9.0,10.0,0 days 01:22:25.435000,,False,84.07,0.044999999999987494,4945.435,7.9340000000001965
LAW,21.0,0 days 00:01:24.077000,HARD,10.0,10.0,0 days 01:23:49.512000,,False,84.077,0.007000000000005002,5029.512,4.938999999999396
LAW,22.0,0 days 00:01:24.326000,HARD,11.0,9.0,0 days 01:25:13.838000,,False,84.326,0.24899999999999523,5113.838,10.639000000000124
LAW,23.0,0 days 00:01:24.449000,HARD,12.0,9.0,0 days 01:26:38.287000,,False,84.449,0.12300000000000466,5198.287,12.137000000000626
LAW,24.0,0 days 00:01:25.030000,HARD,13.0,9.0,0 days 01:28:03.317000,,False,85.03,0.5810000000000031,5283.317,14.172999999999774
LAW,25.0,0 days 00:01:24.495000,HARD,14.0,9.0,0 days 01:29:27.812000,,False,84.495,-0.5349999999999966,5367.812,15.39599999999973
LAW,26.0,0 days 00:01:24.941000,HARD,15.0,9.0,0 days 01:30:52.753000,,False,84.941,0.44599999999999795,5452.753,17.07799999999952
LAW,27.0,0 days 00:01:24.682000,HARD,16.0,9.0,0 days 01:32:17.435000,,False,84.682,-0.25900000000000034,5537.435,18.478000000000065
LAW,28.0,0 days 00:01:24.888000,HARD,17.0,9.0,0 days 01:33:42.323000,,False,84.888,0.20600000000000307,5622.323,19.663000000000466
LAW,29.0,0 days 00:01:24.901000,HARD,18.0,9.0,0 days 01:35:07.224000,,False,84.901,0.012999999999991019,5707.224,20.806000000000495
LAW,30.0,0 days 00:01:25.033000,HARD,19.0,9.0,0 days 01:36:32.257000,,False,85.033,0.132000000000005,5792.257,21.661000000000058
LAW,31.0,0 days 00:01:25.103000,HARD,20.0,9.0,0 days 01:37:57.360000,,False,85.103,0.06999999999999318,5877.36,22.195999999999913
LAW,32.0,0 days 00:01:25.134000,HARD,21.0,9.0,0 days 01:39:22.494000,,False,85.134,0.03100000000000591,5962.494,19.604999999999563
LAW,33.0,0 days 00:01:25.270000,HARD,22.0,9.0,0 days 01:40:47.764000,,False,85.27,0.13599999999999568,6047.764,3.873000000000502
LAW,34.0,0 days 00:01:25.306000,HARD,23.0,9.0,0 days 01:42:13.070000,,False,85.306,0.036000000000001364,6133.07,8.03899999999976
LAW,35.0,0 days 00:01:29.233000,HARD,24.0,10.0,0 days 01:43:42.303000,0 days 01:43:39.629000,True,89.233,3.9270000000000067,6222.303,3.337999999999738
LAW,36.0,0 days 00:01:43.904000,HARD,1.0,12.0,0 days 01:45:26.207000,,False,103.904,14.670999999999992,6326.207,1.8029999999998836
LAW,37.0,0 days 00:01:26.413000,HARD,2.0,12.0,0 days 01:46:52.620000,,False,86.413,-17.491,6412.62,4.675999999999476
LAW,38.0,0 days 00:01:23.223000,HARD,3.0,11.0,0 days 01:48:15.843000,,False,83.223,-3.1899999999999977,6495.843,1.9880000000002838
LAW,39.0,0 days 00:01:30.459000,HARD,4.0,11.0,0 days 01:49:46.302000,,False,90.459,7.236000000000004,6586.302,1.9929999999994834
LAW,40.0,0 days 00:01:47.158000,HARD,5.0,11.0,0 days 01:51:33.460000,,False,107.158,16.698999999999998,6693.46,2.7799999999997453
LAW,41.0,0 days 00:01:27.148000,HARD,6.0,11.0,0 days 01:53:00.608000,,False,87.148,-20.010000000000005,6780.608,3.0830000000005384
LAW,42.0,0 days 00:01:22.964000,HARD,7.0,11.0,0 days 01:54:23.572000,,False,82.964,-4.1839999999999975,6863.572,3.3950000000004366
LAW,43.0,0 days 00:01:22.829000,HARD,8.0,11.0,0 days 01:55:46.401000,,False,82.829,-0.13500000000000512,6946.401,3.774999999999636
LAW,44.0,0 days 00:01:22.886000,HARD,9.0,11.0,0 days 01:57:09.287000,,False,82.886,0.05700000000000216,7029.287,4.152000000000044
LAW,45.0,0 days 00:01:22.691000,HARD,10.0,11.0,0 days 01:58:31.978000,,False,82.691,-0.19499999999999318,7111.978,4.161000000000058
LAW,46.0,0 days 00:01:22.708000,HARD,11.0,11.0,0 days 01:59:54.686000,,False,82.708,0.016999999999995907,7194.686,3.7559999999994034
LAW,47.0,0 days 00:01:25.417000,HARD,12.0,11.0,0 days 02:01:20.103000,,False,85.417,2.709000000000003,7280.103,5.851999999999862
LAW,48.0,0 days 00:01:23.166000,HARD,13.0,11.0,0 days 02:02:43.269000,,False,83.166,-2.2510000000000048,7363.269,5.213999999999942
LAW,49.0,0 days 00:01:23.428000,HARD,14.0,11.0,0 days 02:04:06.697000,,False,83.428,0.26200000000000045,7446.697,2.5150000000003274
LAW,50.0,0 days 00:01:23.455000,HARD,15.0,11.0,0 days 02:05:30.152000,,False,83.455,0.027000000000001023,7530.152,2.2330000000001746
LAW,51.0,0 days 00:01:25.233000,HARD,16.0,11.0,0 days 02:06:55.385000,,False,85.233,1.7780000000000058,7615.385,3.9310000000004948
LAW,52.0,0 days 00:01:23.668000,HARD,17.0,11.0,0 days 02:08:19.053000,,False,83.668,-1.5649999999999977,7699.053,3.8149999999996
LAW,53.0,0 days 00:01:23.447000,HARD,18.0,11.0,0 days 02:09:42.500000,,False,83.447,-0.22100000000000364,7782.5,2.1220000000002983
LAW,54.0,0 days 00:01:23.643000,HARD,19.0,11.0,0 days 02:11:06.143000,,False,83.643,0.19599999999999795,7866.143,1.8950000000004366
LAW,55.0,0 days 00:01:24.251000,HARD,20.0,11.0,0 days 02:12:30.394000,,False,84.251,0.6080000000000041,7950.394,2.2160000000003492
LAW,56.0,0 days 00:01:23.904000,HARD,21.0,11.0,0 days 02:13:54.298000,,False,83.904,-0.3470000000000084,8034.298,2.4340000000001965
LAW,57.0,0 days 00:01:23.666000,HARD,22.0,11.0,0 days 02:15:17.964000,,False,83.666,-0.23799999999999955,8117.964,2.6109999999998763
LAW,58.0,0 days 00:01:23.586000,HARD,23.0,11.0,0 days 02:16:41.550000,,False,83.586,-0.0799999999999983,8201.55,2.6259999999983847
LAW,59.0,0 days 00:01:23.527000,HARD,24.0,11.0,0 days 02:18:05.077000,,False,83.527,-0.0589999999999975,8285.077,2.513999999999214
LAW,60.0,0 days 00:01:23.625000,HARD,25.0,11.0,0 days 02:19:28.702000,,False,83.625,0.09799999999999898,8368.702,2.131999999999607
LAW,61.0,0 days 00:01:40.559000,HARD,26.0,11.0,0 days 02:21:09.261000,,False,100.559,16.933999999999997,8469.261,2.456000000000131
LAW,62.0,0 days 00:01:46.592000,HARD,27.0,10.0,0 days 02:22:55.853000,,False,106.592,6.033000000000001,8575.853,3.289999999999054
LAW,63.0,0 days 00:01:37.267000,HARD,28.0,9.0,0 days 02:24:33.120000,,False,97.267,-9.325000000000003,8673.12,2.225000000000364
LAW,64.0,0 days 00:01:23.887000,HARD,29.0,9.0,0 days 02:25:57.007000,,False,83.887,-13.379999999999995,8757.007,1.9599999999991269
LAW,65.0,0 days 00:01:24.661000,HARD,30.0,9.0,0 days 02:27:21.668000,,False,84.661,0.7740000000000009,8841.668,2.356999999999971
LEC,1.0,0 days 00:01:29.361000,MEDIUM,1.0,7.0,0 days 00:55:10.700000,,False,89.361,,3310.7,0.7909999999997126
LEC,2.0,0 days 00:01:22.883000,MEDIUM,2.0,7.0,0 days 00:56:33.583000,,False,82.883,-6.478000000000009,3393.583,1.0010000000002037
LEC,3.0,0 days 00:01:22.650000,MEDIUM,3.0,7.0,0 days 00:57:56.233000,,False,82.65,-0.23299999999998988,3476.233,0.7110000000002401
LEC,4.0,0 days 00:01:22.914000,MEDIUM,4.0,7.0,0 days 00:59:19.147000,,False,82.914,0.2639999999999958,3559.147,0.5709999999999127
LEC,5.0,0 days 00:01:23.063000,MEDIUM,5.0,7.0,0 days 01:00:42.210000,,False,83.063,0.1490000000000009,3642.21,0.3919999999998254
LEC,6.0,0 days 00:01:23.835000,MEDIUM,6.0,7.0,0 days 01:02:06.045000,,False,83.835,0.7719999999999914,3726.045,0.9290000000000873
LEC,7.0,0 days 00:01:23.102000,MEDIUM,7.0,7.0,0 days 01:03:29.147000,,False,83.102,-0.7329999999999899,3809.147,0.4619999999999891
LEC,8.0,0 days 00:01:23.402000,MEDIUM,8.0,6.0,0 days 01:04:52.549000,,False,83.402,0.29999999999999716,3892.549,1.481999999999971
LEC,9.0,0 days 00:01:23.561000,MEDIUM,9.0,6.0,0 days 01:06:16.110000,,False,83.561,0.15900000000000603,3976.11,1.0740000000000691
LEC,10.0,0 days 00:01:23.800000,MEDIUM,10.0,6.0,0 days 01:07:39.910000,,False,83.8,0.2389999999999901,4059.91,0.5609999999996944
LEC,11.0,0 days 00:01:24.178000,MEDIUM,11.0,6.0,0 days 01:09:04.088000,,False,84.178,0.3780000000000001,4144.088,0.5619999999998981
LEC,12.0,0 days 00:01:24.300000,MEDIUM,12.0,4.0,0 days 01:10:28.388000,,False,84.3,0.12199999999999989,4228.388,5.304000000000087
LEC,13.0,0 days 00:01:23.510000,MEDIUM,13.0,3.0,0 days 01:11:51.898000,,False,83.51,-0.789999999999992,4311.898,0.9679999999998472
LEC,14.0,0 days 00:01:23.996000,MEDIUM,14.0,2.0,0 days 01:13:15.894000,,False,83.996,0.48599999999999,4395.894,4.3510000000005675
LEC,15.0,0 days 00:01:24.039000,MEDIUM,15.0,1.0,0 days 01:14:39.933000,,False,84.039,0.043000000000006366,4479.933,0.0
LEC,16.0,0 days 00:01:27.915000,MEDIUM,16.0,2.0,0 days 01:16:07.848000,0 days 01:16:05.172000,True,87.915,3.8760000000000048,4567.848,1.4549999999999272
LEC,17.0,0 days 00:01:41.974000,HARD,1.0,6.0,0 days 01:17:49.822000,,False,101.974,14.058999999999997,4669.822,8.365999999999985
LEC,18.0,0 days 00:01:22.198000,HARD,2.0,6.0,0 days 01:19:12.020000,,False,82.198,-19.77600000000001,4752.02,8.077000000000226
LEC,19.0,0 days 00:01:21.985000,HARD,3.0,6.0,0 days 01:20:34.005000,,False,81.985,-0.21299999999999386,4834.005,7.53899999999976
LEC,20.0,0 days 00:01:21.753000,HARD,4.0,6.0,0 days 01:21:55.758000,,False,81.753,-0.23199999999999932,4915.758,6.421999999999571
LEC,21.0,0 days 00:01:21.589000,HARD,5.0,6.0,0 days 01:23:17.347000,,False,81.589,-0.16400000000000148,4997.347,5.1340000000000146
LEC,22.0,0 days 00:01:22.011000,HARD,6.0,6.0,0 days 01:24:39.358000,,False,82.011,0.42199999999999704,5079.358,4.324000000000524
LEC,23.0,0 days 00:01:21.864000,HARD,7.0,6.0,0 days 01:26:01.222000,,False,81.864,-0.14699999999999136,5161.222,3.3809999999994034
LEC,24.0,0 days 00:01:22.463000,HARD,8.0,6.0,0 days 01:27:23.685000,,False,82.463,0.5989999999999895,5243.685,3.0330000000003565
LEC,25.0,0 days 00:01:22.600000,HARD,9.0,6.0,0 days 01:28:46.285000,,False,82.6,0.13700000000000045,5326.285,2.5789999999997235
LEC,26.0,0 days 00:01:22.735000,HARD,10.0,6.0,0 days 01:30:09.020000,,False,82.735,0.13500000000000512,5409.02,2.1020000000007713
LEC,27.0,0 days 00:01:23.196000,HARD,11.0,6.0,0 days 01:31:32.216000,,False,83.196,0.4609999999999985,5492.216,1.8150000000005093
LEC,28.0,0 days 00:01:23.068000,HARD,12.0,5.0,0 days 01:32:55.284000,,False,83.068,-0.1280000000000001,5575.284,1.5739999999996144
LEC,29.0,0 days 00:01:23.124000,HARD,13.0,4.0,0 days 01:34:18.408000,,False,83.124,0.055999999999997385,5658.408,10.972000000000662
LEC,30.0,0 days 00:01:22.705000,HARD,14.0,4.0,0 days 01:35:41.113000,,False,82.705,-0.41899999999999693,5741.113,10.52100000000064
LEC,31.0,0 days 00:01:22.853000,HARD,15.0,4.0,0 days 01:37:03.966000,,False,82.853,0.14799999999999613,5823.966,10.42700000000059
LEC,32.0,0 days 00:01:24.187000,HARD,16.0,5.0,0 days 01:38:28.153000,,False,84.187,1.3340000000000032,5908.153,2.818000000000211
LEC,33.0,0 days 00:01:23.328000,HARD,17.0,5.0,0 days 01:39:51.481000,,False,83.328,-0.8589999999999947,5991.481,5.068999999999505
LEC,34.0,0 days 00:01:22.962000,HARD,18.0,5.0,0 days 01:41:14.443000,,False,82.962,-0.36599999999999966,6074.443,7.0770000000002256
LEC,35.0,0 days 00:01:23.040000,HARD,19.0,5.0,0 days 01:42:37.483000,,False,83.04,0.07800000000000296,6157.483,7.083999999999833
LEC,36.0,0 days 00:01:22.768000,HARD,20.0,4.0,0 days 01:44:00.251000,,False,82.768,-0.27200000000000557,6240.251,10.507000000000517
LEC,37.0,0 days 00:01:23.024000,HARD,21.0,3.0,0 days 01:45:23.275000,,False,83.024,0.2560000000000002,6323.275,12.55199999999968
LEC,38.0,0 days 00:01:23.515000,HARD,22.0,2.0,0 days 01:46:46.790000,,False,83.515,0.49099999999999966,6406.79,14.707000000000335
LEC,39.0,0 days 00:01:28.314000,HARD,23.0,5.0,0 days 01:48:15.104000,0 days 01:48:12.486000,True,88.314,4.798999999999992,6495.104,2.2340000000003783
LEC,40.0,0 days 00:01:54.194000,HARD,1.0,6.0,0 days 01:50:09.298000,,False,114.194,25.88000000000001,6609.298,17.047999999999774
LEC,41.0,0 days 00:01:44.778000,HARD,2.0,6.0,0 days 01:51:54.076000,,False,104.778,-9.415999999999997,6714.076,1.0460000000002765
LEC,42.0,0 days 00:01:20.627000,HARD,3.0,6.0,0 days 01:53:14.703000,,False,80.627,-24.15100000000001,6794.703,1.443000000000211
LEC,43.0,0 days 00:01:20.999000,HARD,4.0,6.0,0 days 01:54:35.702000,,False,80.999,0.3719999999999999,6875.702,1.9080000000003565
LEC,44.0,0 days 00:01:20.740000,HARD,5.0,6.0,0 days 01:55:56.442000,,False,80.74,-0.25900000000000034,6956.442,1.9570000000003347
LEC,45.0,0 days 00:01:20.881000,HARD,6.0,6.0,0 days 01:57:17.323000,,False,80.881,0.14100000000000534,7037.323,2.0570000000006985
LEC,46.0,0 days 00:01:20.458000,HARD,7.0,6.0,0 days 01:58:37.781000,,False,80.458,-0.4230000000000018,7117.781,2.0479999999997744
LEC,47.0,0 days 00:01:20.379000,HARD,8.0,6.0,0 days 01:59:58.160000,,False,80.379,-0.07899999999999352,7198.16,1.5770000000002256
LEC,48.0,0 days 00:01:21.017000,HARD,9.0,6.0,0 days 02:01:19.177000,,False,81.017,0.637999999999991,7279.177,1.6159999999999854
LEC,49.0,0 days 00:01:20.884000,HARD,10.0,6.0,0 days 02:02:40.061000,,False,80.884,-0.13299999999999557,7360.061,1.3959999999997308
LEC,50.0,0 days 00:01:22.376000,HARD,11.0,6.0,0 days 02:04:02.437000,,False,82.376,1.4920000000000044,7442.437,1.9790000000002692
LEC,51.0,0 days 00:01:21.681000,HARD,12.0,6.0,0 days 02:05:24.118000,,False,81.681,-0.6950000000000074,7524.118,2.3760000000002037
